track,fin,start,manu,manu_avg_fin_track,manu_avg_fin,avg_fin_track,manu_track_delta
Daytona,0.5384615384615384,0.10256410256410256,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.5641025641025641,0.717948717948718,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.5897435897435898,0.7692307692307692,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.6153846153846153,0.4871794871794871,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.641025641025641,0.7948717948717948,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.6666666666666666,0.15384615384615385,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.6923076923076923,0.05128205128205129,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.717948717948718,0.4615384615384615,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.7435897435897435,0.43589743589743585,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.7692307692307692,0.5641025641025641,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.7948717948717948,0.12820512820512822,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.8205128205128205,0.28205128205128205,Ford,0.2803934669055792,0.5581280960966071,0.0,0.4729056621258456
Daytona,0.8461538461538461,0.5897435897435898,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.8717948717948717,0.923076923076923,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.8974358974358974,0.6923076923076923,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.923076923076923,0.02564102564102564,Chevrolet,0.36395600777933046,1.0,0.0,0.3842553980168659
Daytona,0.9487179487179487,0.5128205128205128,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.9743589743589743,0.8461538461538461,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Daytona,0.9999999999999999,0.20512820512820512,Toyota,0.2642266023119586,0.0,0.0,0.4900611620795107
Atlanta,0.0,0.10256410256410256,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.02564102564102564,0.1794871794871795,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.05128205128205129,0.3846153846153846,Toyota,0.35073877764429295,0.0,0.6398690725001774,0.6396186637012325
Atlanta,0.07692307692307693,0.717948717948718,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.10256410256410256,0.2564102564102564,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.12820512820512822,0.12820512820512822,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.15384615384615385,0.30769230769230765,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.1794871794871795,0.20512820512820512,Toyota,0.35073877764429295,0.0,0.6398690725001774,0.6396186637012325
Atlanta,0.20512820512820512,0.0,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.23076923076923075,0.15384615384615385,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.2564102564102564,0.6153846153846153,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.28205128205128205,0.3589743589743589,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.30769230769230765,0.07692307692307693,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.3333333333333333,0.5641025641025641,Toyota,0.35073877764429295,0.0,0.6398690725001774,0.6396186637012325
Atlanta,0.3589743589743589,0.641025641025641,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.3846153846153846,0.05128205128205129,Toyota,0.35073877764429295,0.0,0.6398690725001774,0.6396186637012325
Atlanta,0.41025641025641024,0.5897435897435898,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.43589743589743585,0.3333333333333333,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.4615384615384615,0.43589743589743585,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.4871794871794871,0.923076923076923,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.5128205128205128,0.5128205128205128,Toyota,0.35073877764429295,0.0,0.6398690725001774,0.6396186637012325
Atlanta,0.5384615384615384,0.6666666666666666,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.5641025641025641,0.8461538461538461,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
Atlanta,0.5897435897435898,0.6923076923076923,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.6153846153846153,0.41025641025641024,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.641025641025641,0.4871794871794871,Chevrolet,0.6860349971462669,1.0,0.6398690725001774,0.2839287369103883
Atlanta,0.6666666666666666,0.7435897435897435,Ford,0.4617749947431229,0.5581280960966071,0.6398690725001774,0.5218353257344083
